accommodates,bathrooms,bedrooms,beds,price,latitude,longitude,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,property_type,room_type,amenities,neighbourhood_cleansed,city,state,zipcode,market,has_availability,calendar_updated,last_scraped
6,1,1,3,85,30.32608512,-97.73239709,1,1125,0,0,0,33,Townhouse,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78756,Austin,TX,78756,Austin,t,2 months ago,11/7/15
3,1,2,2,97,30.3191977,-97.73069257,1,1125,0,0,0,146,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78756,Austin,TX,78751,Austin,t,5 months ago,11/7/15
2,1,1,2,61,30.32794545,-97.73831478,2,8,0,0,0,219,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78756,Austin,TX,78756,Austin,t,5 weeks ago,11/7/15
4,1,2,2,250,30.3187824,-97.73998661,3,1125,0,0,0,214,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Fire Extinguisher"",Essentials}",78756,Austin,TX,78756,Austin,t,2 weeks ago,11/7/15
2,1.5,1,1,65,30.30779232,-97.71789213,3,30,16,46,76,351,House,Private room,"{Internet,""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/7/15
2,1.5,1,2,55,30.30912772,-97.71798762,3,30,15,45,75,350,House,Private room,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/7/15
4,1,1,2,130,30.29861109,-97.72108952,1,1125,0,3,33,308,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets live on this property"",Dog(s),Cat(s),""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,6 weeks ago,11/7/15
2,1,1,1,40,30.30109148,-97.71751833,1,1125,0,0,0,99,House,Private room,{},78751,Austin,TX,78751,Austin,t,3 months ago,11/7/15
1,1,1,1,150,30.30933463,-97.71401048,1,1125,30,60,90,365,House,Private room,"{TV,""Air Conditioning"",""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating}",78751,Austin,TX,78751,Austin,t,never,11/8/15
2,1,1,1,95,30.30730446,-97.71966513,1,1125,0,0,0,254,House,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,8 months ago,11/7/15
4,1.5,1,2,65,30.32076509,-97.7269313,1,1125,29,59,89,364,Condominium,Private room,{},78751,Austin,TX,78751,Austin,t,today,11/7/15
2,1,1,1,40,30.3187177,-97.71620128,1,1125,21,51,81,89,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,a week ago,11/7/15
2,1,1,1,40,30.31833383,-97.71936016,1,7,19,21,40,40,House,Private room,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Essentials}",78751,Austin,TX,78751,Austin,t,4 days ago,11/8/15
4,1,0,2,65,30.3006387,-97.7276541,2,1125,0,6,21,274,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,today,11/7/15
2,1,1,1,100,30.31998877,-97.71647476,1,1125,0,0,27,302,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer}",78751,Austin,TX,78751,Austin,t,9 months ago,11/7/15
4,1,2,2,99,30.30229499,-97.72814978,1,90,12,32,59,331,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,yesterday,11/8/15
2,1,1,1,185,30.31529771,-97.73403033,1,1125,0,0,0,224,Apartment,Private room,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Pets Allowed"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,never,11/7/15
2,1,1,1,45,30.32233674,-97.72419742,1,1125,0,0,0,91,House,Private room,"{""Wireless Internet"",""Air Conditioning"",""Free Parking on Premises"",""Smoking Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",78751,Austin,TX,78751,Austin,t,4 months ago,11/8/15
6,1,2,2,135,30.30123909,-97.71854168,2,1125,9,28,58,333,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,5 days ago,11/7/15
4,1,1,1,35,30.2975237,-97.71970598,1,1125,0,0,0,205,Apartment,Entire home/apt,{},78751,Austin,TX,78751,Austin,t,6 months ago,11/7/15
6,1.479616514,1,2.212319339,400,30.31855969,-97.71961243,3,21,30,60,90,365,House,Private room,{},78751,Austin,TX,78751,Austin,t,3 months ago,11/8/15
2,1,1,1,95,30.30154136,-97.72613237,2,1125,15,41,71,71,Apartment,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,yesterday,11/7/15
2,1,2,1,60,30.3070047,-97.71421017,2,3,3,3,3,140,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",Essentials}",78751,Austin,TX,78751,Austin,t,a week ago,11/7/15
6,1.5,3,4,350,30.30070581,-97.72610958,2,180,7,21,48,312,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,today,11/7/15
2,1,1,1,110,30.31612761,-97.70905283,1,1125,30,60,90,365,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",78751,Austin,TX,78751,Austin,t,20 months ago,11/7/15
2,1,1,1,80,30.32054285,-97.71857772,1,1125,30,60,90,365,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Pets live on this property"",Heating}",78751,Austin,TX,78751,Austin,t,never,11/7/15
1,1,1,1,60,30.31494144,-97.73311972,1,1125,29,59,89,364,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/7/15
3,1.479616514,1,2.212319339,200,30.31921783,-97.72592065,1,1125,30,60,90,365,House,Private room,{},78751,Austin,TX,78751,Austin,t,32 months ago,11/8/15
2,1,1,1,100,30.31082837,-97.71199397,1,6,30,60,90,365,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,never,11/7/15
6,2,2,2,175,30.30220563,-97.72026451,1,1125,15,25,54,315,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,5 weeks ago,11/7/15
3,1,1,1,71,30.30679665,-97.71499794,2,14,0,0,0,126,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",78751,Austin,TX,78751,Austin,t,yesterday,11/7/15
4,2,2,2,125,30.30392433,-97.72129067,2,1125,0,0,0,0,Apartment,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,today,11/8/15
4,1,0,1,90,30.30836315,-97.7184288,1,1125,17,33,61,324,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,a week ago,11/7/15
3,1,1,1,109,30.30580973,-97.71791834,1,20,26,56,86,353,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,2 weeks ago,11/8/15
4,1,2,2,90,30.32253353,-97.72112384,1,1125,0,0,10,195,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/7/15
4,1,0,2,85,30.30725596,-97.71737425,3,1125,7,35,65,337,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,today,11/8/15
3,1,0,1,200,30.30758603,-97.72160473,2,1125,15,33,33,51,Bungalow,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,5 weeks ago,11/8/15
3,1,1,1,64,30.30586042,-97.72735449,1,30,14,39,64,329,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Gym,""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 days ago,11/7/15
2,1,1,1,199,30.30469978,-97.72991285,3,14,30,60,90,90,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer}",78751,Austin,TX,78751,Austin,t,8 months ago,11/8/15
2,1,1,1,100,30.30486699,-97.71940129,2,1125,0,0,0,49,House,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,3 days ago,11/7/15
5,1,2,2,90,30.3190708,-97.71724582,1,1125,5,14,22,90,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,""Pets live on this property"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/8/15
6,2.5,3,3,495,30.31918329,-97.72757783,2,1125,30,60,83,157,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/8/15
2,1,1,1,94,30.31368893,-97.72250102,1,1125,26,56,86,361,House,Private room,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,2 weeks ago,11/8/15
2,1,1,1,160,30.30781895,-97.73384624,1,1125,15,45,75,350,Apartment,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Breakfast,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,never,11/7/15
2,1,1,1,79,30.31412337,-97.72006917,1,14,27,57,87,361,House,Private room,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,2 days ago,11/8/15
4,1,1,2,156,30.31496249,-97.71907152,1,1125,0,14,22,244,Apartment,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,2 days ago,11/8/15
6,2,3,3,600,30.31818677,-97.7176314,3,7,0,0,0,269,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",""Other pet(s)"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector""}",78751,Austin,TX,78751,Austin,t,10 months ago,11/8/15
4,1,1,2,180,30.31375053,-97.73369001,2,15,0,0,0,28,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Safety Card"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,7 weeks ago,11/7/15
3,1,1,1,300,30.30630513,-97.71524563,1,4,30,60,90,365,Apartment,Entire home/apt,"{""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,14 months ago,11/7/15
6,1,2,3,185,30.30632122,-97.72199708,2,1125,13,28,39,314,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,today,11/7/15
4,1,1,2,115,30.30878572,-97.71777387,3,31,22,38,38,252,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials}",78751,Austin,TX,78751,Austin,t,2 days ago,11/8/15
2,1,1,1,150,30.30910003,-97.72434888,2,10,7,10,40,315,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,5 weeks ago,11/8/15
4,1,2,1,125,30.30940882,-97.71666703,2,1125,0,0,0,239,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,9 months ago,11/7/15
2,1,1,1,217,30.31092448,-97.71606768,1,1125,30,60,90,365,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,2 months ago,11/7/15
4,1,2,2,200,30.30476131,-97.72547014,2,1125,0,0,0,251,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials}",78751,Austin,TX,78751,Austin,t,4 months ago,11/7/15
3,1,1,1,95,30.30288066,-97.73358099,1,1125,1,9,9,163,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,2 days ago,11/8/15
3,1,0,1,89,30.30787789,-97.7267936,3,180,16,38,68,158,Loft,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,yesterday,11/8/15
8,2,3,5,295,30.30328028,-97.73242656,2,1125,16,39,69,341,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,a week ago,11/8/15
3,1,1,1,175,30.30294877,-97.72932239,2,90,11,41,71,314,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,3 weeks ago,11/8/15
4,1,1,1,101,30.30676463,-97.72635408,3,180,10,40,70,338,House,Entire home/apt,"{TV,""Cable TV"",""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Family/Kid Friendly""}",78751,Austin,TX,78751,Austin,t,6 days ago,11/7/15
4,2,2,2,300,30.31390422,-97.73148151,1,1125,0,0,0,7,Apartment,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Pool,Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",78751,Austin,TX,78751,Austin,t,5 weeks ago,11/7/15
4,2,3,3,165,30.31590499,-97.71638041,2,1125,0,3,33,308,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,5 weeks ago,11/8/15
4,1,1,1,130,30.29927936,-97.73025466,3,1125,17,42,42,262,House,Entire home/apt,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,2 weeks ago,11/7/15
4,1,2,2,125,30.31485887,-97.72071185,2,1125,0,22,25,275,House,Entire home/apt,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",78751,Austin,TX,78751,Austin,t,6 days ago,11/8/15
4,1,2,2,200,30.30714459,-97.72429662,1,1125,30,60,90,365,House,Entire home/apt,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",""Smoke Detector"",Essentials}",78751,Austin,TX,78751,Austin,t,6 months ago,11/8/15
2,1,0,1,83,30.31150501,-97.72279769,1,1125,12,29,57,328,House,Entire home/apt,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",78751,Austin,TX,78751,Austin,t,today,11/7/15
